Time,Depth
2019-03-03 11:36:09,1.338
2019-03-03 11:36:10,1.335
2019-03-03 11:36:11,1.329
2019-03-03 11:36:11,1.32
2019-03-03 11:36:12,1.308
2019-03-03 11:36:13,1.296
2019-03-03 11:36:14,1.284
2019-03-03 11:36:23,1.317
2019-03-03 11:36:23,1.314
2019-03-03 11:36:24,1.314
2019-03-03 11:36:27,1.776
2019-03-03 11:36:27,1.32
2019-03-03 11:36:28,1.32
2019-03-03 11:36:29,1.812
2019-03-03 11:36:30,0.882
2019-03-03 11:36:30,1.818
2019-03-03 11:36:31,1.821
2019-03-03 11:36:31,1.335
2019-03-03 11:36:31,1.824
2019-03-03 11:36:32,1.335
2019-03-03 11:36:33,1.845
2019-03-03 11:36:34,1.851
2019-03-03 11:36:35,1.851
2019-03-03 11:36:35,1.851
2019-03-03 11:36:39,0.621
2019-03-03 11:36:40,0.621
2019-03-03 11:36:41,2.094
2019-03-03 11:36:42,2.1
2019-03-03 11:36:43,2.103
2019-03-03 11:36:43,1.3800000000000001
2019-03-03 11:36:43,2.115
2019-03-03 11:36:44,1.365
2019-03-03 11:36:44,2.1270000000000002
2019-03-03 11:36:45,1.353
2019-03-03 11:36:45,2.1270000000000002
2019-03-03 11:36:46,2.124
2019-03-03 11:36:50,1.272
2019-03-03 11:36:51,1.2630000000000001
2019-03-03 11:36:51,1.254
2019-03-03 11:36:54,1.254
2019-03-03 11:36:55,1.2570000000000001
2019-03-03 11:36:55,1.278
2019-03-03 11:36:56,1.29
2019-03-03 11:36:57,1.287
2019-03-03 11:37:01,10.809000000000001
2019-03-03 11:37:10,1.542
2019-03-03 11:37:27,1.629
2019-03-03 11:37:28,1.62
2019-03-03 11:37:29,1.614
2019-03-03 11:37:30,1.614
2019-03-03 11:37:31,1.614
2019-03-03 11:37:31,1.614
2019-03-03 11:37:39,2.013
2019-03-03 11:37:39,1.449
2019-03-03 11:37:39,1.983
2019-03-03 11:37:40,1.962
2019-03-03 11:37:41,1.956
2019-03-03 11:37:42,1.959
2019-03-03 11:37:43,1.959
2019-03-03 11:37:43,1.962
2019-03-03 11:37:44,1.959
2019-03-03 11:37:45,1.956
2019-03-03 11:37:59,1.569
2019-03-03 11:37:59,1.557
2019-03-03 11:38:00,1.545
2019-03-03 11:38:05,1.419
2019-03-03 11:38:06,1.407
2019-03-03 11:38:07,1.395
2019-03-03 11:38:07,1.3920000000000001
2019-03-03 11:38:08,1.377
2019-03-03 11:38:09,1.368
2019-03-03 11:38:33,1.539
2019-03-03 11:38:34,0.963
2019-03-03 11:38:34,1.545
2019-03-03 11:38:35,0.9570000000000001
2019-03-03 11:38:35,1.545
2019-03-03 11:38:35,0.9570000000000001
2019-03-03 11:38:35,1.572
2019-03-03 11:38:36,0.9480000000000001
2019-03-03 11:38:36,1.578
2019-03-03 11:38:37,0.9510000000000001
2019-03-03 11:38:37,1.599
2019-03-03 11:38:38,0.9480000000000001
2019-03-03 11:38:39,1.062
2019-03-03 11:38:39,1.068
2019-03-03 11:38:39,1.47
2019-03-03 11:38:40,1.074
2019-03-03 11:38:40,1.641
2019-03-03 11:38:41,1.491
2019-03-03 11:38:42,1.5030000000000001
2019-03-03 11:38:43,1.5330000000000001
2019-03-03 11:38:43,1.476
2019-03-03 11:38:50,0.897
2019-03-03 11:39:21,0.8310000000000001
2019-03-03 11:39:41,1.059
2019-03-03 11:39:42,1.068
2019-03-03 11:39:48,1.188
2019-03-03 11:39:49,1.203
2019-03-03 11:40:08,1.428
2019-03-03 11:40:09,1.446
2019-03-03 11:40:10,1.458
2019-03-03 11:40:11,1.464
2019-03-03 11:40:11,1.467
2019-03-03 11:40:17,1.6320000000000001
2019-03-03 11:40:18,1.6380000000000001
2019-03-03 11:40:19,1.6500000000000001
2019-03-03 11:40:19,1.653
2019-03-03 11:40:20,1.6500000000000001
2019-03-03 11:40:21,1.629
2019-03-03 11:52:52,1.122
2019-03-03 11:52:53,1.125
2019-03-03 11:52:54,1.122
2019-03-03 11:52:55,1.119
2019-03-03 11:52:55,1.122
2019-03-03 11:52:56,1.149
2019-03-03 11:53:06,1.3800000000000001
2019-03-03 11:53:18,1.413
2019-03-03 11:53:19,1.407
2019-03-03 11:53:19,1.3980000000000001
2019-03-03 11:53:20,1.407
2019-03-03 11:53:21,1.416
2019-03-03 11:53:27,1.389
2019-03-03 11:53:27,1.3860000000000001
2019-03-03 11:53:28,1.062
2019-03-03 11:53:28,1.389
2019-03-03 11:53:29,1.053
2019-03-03 11:53:29,1.3920000000000001
2019-03-03 11:53:30,1.047
2019-03-03 11:53:30,1.389
2019-03-03 11:53:31,1.044
2019-03-03 11:53:31,1.041
2019-03-03 11:53:32,1.041
2019-03-03 11:53:33,1.053
2019-03-03 11:53:34,1.05
2019-03-03 11:53:35,1.047
2019-03-03 11:53:35,0.603
2019-03-03 11:53:35,1.056
2019-03-03 11:53:36,0.603
2019-03-03 11:53:36,1.059
2019-03-03 11:53:37,0.591
2019-03-03 11:53:37,1.059
2019-03-03 11:53:38,1.065
2019-03-03 11:53:39,1.068
2019-03-03 11:53:39,1.071
2019-03-03 11:53:40,1.068
2019-03-03 11:54:14,1.2570000000000001
2019-03-03 11:54:15,1.266
2019-03-03 11:54:15,1.266
2019-03-03 11:54:16,1.2630000000000001
2019-03-03 11:54:17,1.254
2019-03-03 11:54:26,1.143
2019-03-03 11:54:28,1.296
2019-03-03 11:54:28,1.296
2019-03-03 11:54:29,1.29
2019-03-03 11:54:30,1.281
2019-03-03 11:54:31,1.2750000000000001
2019-03-03 11:54:31,1.272
2019-03-03 11:54:32,1.2690000000000001
2019-03-03 11:54:33,1.266
2019-03-03 11:54:34,1.26
2019-03-03 11:54:50,1.707
2019-03-03 11:54:51,1.707
2019-03-03 11:54:51,1.71
2019-03-03 11:54:52,1.719
2019-03-03 11:54:53,1.725
2019-03-03 11:55:09,1.782
2019-03-03 11:55:10,1.7730000000000001
2019-03-03 11:55:11,1.7670000000000001
2019-03-03 11:55:11,1.764
2019-03-03 11:55:12,1.7610000000000001
2019-03-03 11:55:17,1.071
2019-03-03 11:55:33,0.618
2019-03-03 11:56:07,0.723
2019-03-03 11:56:07,0.723
2019-03-03 11:56:08,0.726
2019-03-03 12:14:53,1.677
2019-03-03 12:14:54,1.671
2019-03-03 12:14:55,1.35
2019-03-03 12:14:55,1.665
2019-03-03 12:14:55,1.353
2019-03-03 12:14:55,1.665
2019-03-03 12:14:56,1.356
2019-03-03 12:14:57,1.356
2019-03-03 12:14:58,1.356
2019-03-03 12:14:59,1.359
2019-03-03 12:14:59,1.347
2019-03-03 12:15:00,1.344
2019-03-03 12:15:01,1.347
2019-03-03 12:15:02,1.35
2019-03-03 12:15:03,1.35
2019-03-03 12:15:03,0.756
2019-03-03 12:15:03,1.35
2019-03-03 12:15:04,0.768
2019-03-03 12:15:05,0.777
2019-03-03 12:15:06,0.777
2019-03-03 12:15:23,1.7790000000000001
2019-03-03 12:15:23,1.7850000000000001
2019-03-03 12:15:24,1.782
2019-03-03 12:15:25,1.7850000000000001
2019-03-03 12:15:26,1.7910000000000001
2019-03-03 12:15:27,1.8
2019-03-03 12:15:27,1.8
2019-03-03 12:15:28,1.8
2019-03-03 12:15:29,1.7850000000000001
2019-03-03 12:15:30,1.782
2019-03-03 12:15:31,1.941
2019-03-03 12:15:31,1.953
2019-03-03 12:15:32,1.965
2019-03-03 12:15:33,1.776
2019-03-03 12:15:34,1.7730000000000001
2019-03-03 12:15:35,1.7670000000000001
2019-03-03 12:15:51,1.173
2019-03-03 12:15:51,1.173
2019-03-03 12:15:52,1.179
2019-03-03 12:15:53,1.182
2019-03-03 12:15:54,1.173
2019-03-03 12:15:55,1.155
2019-03-03 12:15:55,1.137
2019-03-03 12:16:20,0.801
2019-03-03 12:16:21,0.807
2019-03-03 12:16:22,0.81
2019-03-03 12:16:22,1.332
2019-03-03 12:16:25,1.374
2019-03-03 12:16:26,1.371
2019-03-03 12:16:27,1.359
2019-03-03 12:16:27,1.188
2019-03-03 12:16:28,1.35
2019-03-03 12:16:29,1.191
2019-03-03 12:16:30,1.197
2019-03-03 12:16:31,1.209
2019-03-03 12:16:31,1.212
2019-03-03 12:16:32,2.301
2019-03-03 12:16:33,2.2920000000000003
2019-03-03 12:16:34,2.2920000000000003
2019-03-03 12:16:35,2.307
2019-03-03 12:16:35,2.322
2019-03-03 12:16:36,2.334
2019-03-03 12:16:37,2.346
2019-03-03 12:16:38,1.446
2019-03-03 12:16:38,2.364
2019-03-03 12:16:39,1.458
2019-03-03 12:16:39,2.373
2019-03-03 12:16:39,1.461
2019-03-03 12:16:39,2.376
2019-03-03 12:16:40,1.464
2019-03-03 12:16:41,1.473
2019-03-03 12:16:42,1.476
2019-03-03 12:16:43,1.482
2019-03-03 12:16:43,1.482
2019-03-03 12:16:57,1.806
2019-03-03 12:16:58,1.803
2019-03-03 12:16:59,1.617
2019-03-03 12:16:59,1.6260000000000001
2019-03-03 12:17:00,1.6380000000000001
2019-03-03 12:17:01,1.6440000000000001
2019-03-03 12:17:02,1.6440000000000001
2019-03-03 12:17:03,1.815
2019-03-03 12:17:03,1.809
2019-03-03 12:17:04,1.809
2019-03-03 12:17:05,1.812
2019-03-03 12:17:06,1.818
2019-03-03 12:17:07,1.815
2019-03-03 12:17:07,1.812
2019-03-03 12:17:08,1.809
2019-03-03 12:17:09,1.032
2019-03-03 12:17:09,1.812
2019-03-03 12:17:10,1.032
2019-03-03 12:17:10,1.815
2019-03-03 12:17:11,1.035
2019-03-03 12:17:11,1.815
2019-03-03 12:17:11,1.032
2019-03-03 12:17:11,1.815
2019-03-03 12:17:12,1.809
2019-03-03 12:17:13,1.8
2019-03-03 12:17:14,1.8
2019-03-03 12:17:15,1.803
2019-03-03 12:17:15,1.803
2019-03-03 12:17:16,1.797
2019-03-03 12:17:17,1.7910000000000001
2019-03-03 12:17:19,1.401
2019-03-03 12:17:19,1.3980000000000001
2019-03-03 12:17:20,1.395
2019-03-03 12:17:21,1.395
2019-03-03 12:17:22,1.395
2019-03-03 12:17:23,1.3980000000000001
2019-03-03 12:17:28,2.154
2019-03-03 12:17:31,2.148
2019-03-03 12:17:31,1.296
2019-03-03 12:17:31,2.1510000000000002
2019-03-03 12:17:32,1.284
2019-03-03 12:17:32,1.683
2019-03-03 12:17:32,2.154
2019-03-03 12:17:33,1.278
2019-03-03 12:17:33,1.683
2019-03-03 12:17:33,2.154
2019-03-03 12:17:34,1.2690000000000001
2019-03-03 12:17:34,1.683
2019-03-03 12:17:34,2.172
2019-03-03 12:17:35,1.266
2019-03-03 12:17:35,1.686
2019-03-03 12:17:35,2.184
2019-03-03 12:17:35,1.2630000000000001
2019-03-03 12:17:35,1.686
2019-03-03 12:17:35,2.193
2019-03-03 12:17:36,1.686
2019-03-03 12:17:47,1.974
2019-03-03 12:17:48,1.968
2019-03-03 12:17:49,1.974
2019-03-03 12:17:50,1.983
2019-03-03 12:17:51,1.986
2019-03-03 12:17:51,2.202
2019-03-03 12:17:51,1.992
2019-03-03 12:17:51,2.199
2019-03-03 12:17:52,2.199
2019-03-03 12:17:54,2.214
2019-03-03 12:17:55,2.217
2019-03-03 12:17:55,2.22
2019-03-03 12:17:56,1.302
2019-03-03 12:17:56,2.226
2019-03-03 12:17:57,1.305
2019-03-03 12:17:57,2.22
2019-03-03 12:17:58,1.311
2019-03-03 12:17:58,2.217
2019-03-03 12:17:59,1.32
2019-03-03 12:17:59,2.208
2019-03-03 12:17:59,1.32
2019-03-03 12:17:59,2.202
2019-03-03 12:18:00,2.202
2019-03-03 12:18:01,2.214
2019-03-03 12:18:02,2.226
2019-03-03 12:18:05,1.212
2019-03-03 12:18:07,2.31
2019-03-03 12:18:07,2.313
2019-03-03 12:18:18,1.863
2019-03-03 12:18:19,1.866
2019-03-03 12:18:19,1.869
2019-03-03 12:18:20,1.872
2019-03-03 12:18:21,1.869
2019-03-03 12:18:24,2.067
2019-03-03 12:18:24,2.061
2019-03-03 12:18:25,2.055
2019-03-03 12:18:26,2.058
2019-03-03 12:18:27,1.845
2019-03-03 12:18:27,2.061
2019-03-03 12:18:27,1.839
2019-03-03 12:18:27,2.064
2019-03-03 12:18:28,1.815
2019-03-03 12:18:28,2.043
2019-03-03 12:18:29,1.803
2019-03-03 12:18:29,2.031
2019-03-03 12:18:30,1.797
2019-03-03 12:18:31,2.037
2019-03-03 12:18:31,2.04
2019-03-03 12:18:32,2.04
2019-03-03 12:18:35,2.238
2019-03-03 12:18:35,2.241
2019-03-03 12:18:36,2.217
2019-03-03 12:18:37,2.202
2019-03-03 12:18:38,2.199
2019-03-03 12:18:39,2.199
2019-03-03 12:18:39,2.199
2019-03-03 12:18:40,2.085
2019-03-03 12:19:03,1.887
2019-03-03 12:19:05,2.1390000000000002
2019-03-03 12:19:06,2.124
2019-03-03 12:19:07,2.115
2019-03-03 12:19:07,2.112
2019-03-03 12:19:08,2.091
2019-03-03 12:19:09,2.079
2019-03-03 12:19:10,2.073
2019-03-03 12:19:11,2.073
2019-03-03 12:19:12,1.452
2019-03-03 12:19:12,1.455
2019-03-03 12:19:12,2.019
2019-03-03 12:19:13,1.461
2019-03-03 12:19:13,2.0100000000000002
2019-03-03 12:19:14,1.461
2019-03-03 12:19:14,1.989
2019-03-03 12:19:15,1.458
2019-03-03 12:19:15,1.461
2019-03-03 12:19:42,1.617
2019-03-03 12:19:52,1.512
2019-03-03 12:19:52,1.5150000000000001
2019-03-03 12:19:53,1.512
2019-03-03 12:19:54,1.5
2019-03-03 12:19:55,1.5
2019-03-03 12:19:55,1.5030000000000001
2019-03-03 12:19:56,0.774
2019-03-03 12:19:57,0.774
2019-03-03 12:19:58,0.774
2019-03-03 12:19:59,0.777
2019-03-03 12:19:59,0.78
2019-03-03 12:20:00,0.78
2019-03-03 12:20:03,0.804
2019-03-03 12:20:03,0.81
2019-03-03 12:20:13,1.209
2019-03-03 12:20:14,1.206
2019-03-03 12:20:15,1.206
2019-03-03 12:20:25,1.563
2019-03-03 12:20:26,1.569
2019-03-03 12:20:27,1.572
2019-03-03 12:20:27,1.566
2019-03-03 12:20:28,1.557
2019-03-03 12:20:29,1.554
2019-03-03 12:20:30,1.557
2019-03-03 12:20:31,1.56
2019-03-03 12:20:31,1.557
2019-03-03 12:20:32,1.551
2019-03-03 12:21:13,1.824
2019-03-03 12:21:17,1.8840000000000001
2019-03-03 12:21:22,1.941
2019-03-03 12:21:23,1.938
2019-03-03 12:21:27,1.695
2019-03-03 12:21:27,1.713
2019-03-03 12:21:28,1.716
2019-03-03 12:21:29,1.722
2019-03-03 12:21:30,1.734
2019-03-03 12:21:31,1.743
2019-03-03 12:21:31,1.74
2019-03-03 12:21:48,1.095
2019-03-03 12:21:55,0.906
2019-03-03 12:21:55,0.909
2019-03-03 12:22:09,2.1750000000000003
2019-03-03 12:22:10,2.178
2019-03-03 12:22:11,2.178
2019-03-03 12:22:11,2.172
2019-03-03 12:22:12,2.16
2019-03-03 12:22:14,1.971
2019-03-03 12:22:15,1.941
2019-03-03 12:22:15,1.8900000000000001
2019-03-03 12:22:21,0.729
2019-03-03 12:23:17,1.227
2019-03-03 12:23:18,1.221
2019-03-03 12:23:19,1.209
2019-03-03 12:23:19,1.194
2019-03-03 12:23:20,1.185
2019-03-03 12:23:21,1.179
2019-03-03 12:23:22,1.167
2019-03-03 12:23:26,1.158
2019-03-03 12:24:16,13.818
2019-03-03 12:24:34,1.137
2019-03-03 12:24:35,1.1400000000000001
2019-03-03 12:24:35,1.143
2019-03-03 12:24:36,1.143
2019-03-03 12:24:46,0.597
2019-03-03 12:25:12,1.281
2019-03-03 12:25:12,1.272
2019-03-03 12:25:13,1.26
2019-03-03 12:25:14,1.2570000000000001
2019-03-03 12:25:15,1.266
2019-03-03 12:25:16,1.2510000000000001
2019-03-03 12:25:23,0.771
2019-03-03 12:25:27,0.771
2019-03-03 12:31:36,1.5090000000000001
2019-03-03 12:31:37,1.5030000000000001
2019-03-03 12:31:41,1.887
2019-03-03 12:31:41,1.8840000000000001
2019-03-03 12:31:42,1.881
2019-03-03 12:31:43,1.872
2019-03-03 12:31:43,1.86
2019-03-03 12:31:44,1.845
2019-03-03 12:31:45,1.845
2019-03-03 12:31:46,1.854
2019-03-03 12:31:47,1.86
2019-03-03 12:31:47,1.863
2019-03-03 12:31:48,1.863
2019-03-03 12:31:49,1.869
2019-03-03 12:31:50,1.866
2019-03-03 12:31:51,1.869
2019-03-03 12:31:52,1.8960000000000001
2019-03-03 12:31:52,1.9020000000000001
2019-03-03 12:31:53,1.917
2019-03-03 12:31:54,1.941
2019-03-03 12:31:55,1.947
2019-03-03 12:31:55,1.938
2019-03-03 12:31:56,1.923
2019-03-03 12:31:57,1.917
2019-03-03 12:31:58,1.9020000000000001
2019-03-03 12:31:59,1.899
2019-03-03 12:31:59,1.8960000000000001
2019-03-03 12:32:00,1.881
2019-03-03 12:32:01,1.869
2019-03-03 12:32:02,1.857
2019-03-03 12:32:03,1.863
2019-03-03 12:32:03,1.248
2019-03-03 12:32:03,1.869
2019-03-03 12:32:04,1.242
2019-03-03 12:32:04,1.872
2019-03-03 12:32:05,1.239
2019-03-03 12:32:05,1.863
2019-03-03 12:32:07,2.037
2019-03-03 12:32:07,2.04
2019-03-03 12:32:10,1.98
2019-03-03 12:32:37,1.41
2019-03-03 12:32:41,1.692
2019-03-03 12:32:41,1.686
2019-03-03 12:32:42,1.68
2019-03-03 12:32:43,1.677
2019-03-03 12:32:43,1.6620000000000001
2019-03-03 12:32:44,1.653
2019-03-03 12:32:45,1.6500000000000001
2019-03-03 12:32:46,1.653
2019-03-03 12:32:47,1.659
2019-03-03 12:32:47,1.6560000000000001
2019-03-03 12:32:48,1.6560000000000001
2019-03-03 12:32:49,1.653
2019-03-03 12:32:50,1.6440000000000001
2019-03-03 12:32:51,1.647
2019-03-03 12:32:51,1.653
2019-03-03 12:32:52,1.6500000000000001
2019-03-03 12:32:53,1.6440000000000001
2019-03-03 12:32:54,1.641
2019-03-03 12:32:55,1.641
2019-03-03 12:32:55,1.641
2019-03-03 12:32:56,1.6440000000000001
2019-03-03 12:33:03,1.572
2019-03-03 12:33:05,1.623
2019-03-03 12:33:06,1.635
2019-03-03 12:33:07,1.6380000000000001
2019-03-03 12:33:18,1.866
2019-03-03 12:33:19,1.86
2019-03-03 12:33:21,1.818
2019-03-03 12:33:21,1.815
2019-03-03 12:33:22,0.654
2019-03-03 12:33:22,1.806
2019-03-03 12:33:23,0.669
2019-03-03 12:33:23,1.794
2019-03-03 12:33:23,1.7850000000000001
2019-03-03 12:33:24,1.7790000000000001
2019-03-03 12:33:25,1.776
2019-03-03 12:33:26,1.749
2019-03-03 12:33:27,1.743
2019-03-03 12:33:27,1.749
2019-03-03 12:33:28,1.752
2019-03-03 12:33:29,1.752
2019-03-03 12:33:35,1.872
2019-03-03 12:33:36,1.869
2019-03-03 12:33:37,1.875
2019-03-03 12:33:38,1.881
2019-03-03 12:33:38,2.4
2019-03-03 12:33:39,1.881
2019-03-03 12:33:39,2.3970000000000002
2019-03-03 12:33:39,1.872
2019-03-03 12:33:39,2.394
2019-03-03 12:33:40,1.866
2019-03-03 12:33:40,2.391
2019-03-03 12:33:41,1.857
2019-03-03 12:33:41,2.364
2019-03-03 12:33:42,1.851
2019-03-03 12:33:42,2.346
2019-03-03 12:33:43,2.334
2019-03-03 12:33:43,2.337
2019-03-03 12:33:44,2.343
2019-03-03 12:33:45,2.361
2019-03-03 12:33:46,2.367
2019-03-03 12:33:47,2.364
2019-03-03 12:33:47,2.367
2019-03-03 12:33:48,2.37
2019-03-03 12:34:11,2.454
2019-03-03 12:34:12,2.454
2019-03-03 12:34:13,2.451
2019-03-03 12:34:14,2.451
2019-03-03 12:34:16,2.286
2019-03-03 12:34:17,2.286
2019-03-03 12:34:18,2.286
2019-03-03 12:34:19,2.271
2019-03-03 12:34:19,2.2560000000000002
2019-03-03 12:34:19,2.622
2019-03-03 12:34:20,2.2560000000000002
2019-03-03 12:34:20,2.625
2019-03-03 12:34:21,2.2680000000000002
2019-03-03 12:34:21,2.628
2019-03-03 12:34:22,2.274
2019-03-03 12:34:22,2.625
2019-03-03 12:34:23,2.274
2019-03-03 12:34:23,2.613
2019-03-03 12:34:23,2.2680000000000002
2019-03-03 12:34:24,2.25
2019-03-03 12:34:25,2.247
2019-03-03 12:34:26,2.247
2019-03-03 12:34:34,2.544
2019-03-03 12:34:35,2.535
2019-03-03 12:34:35,2.535
2019-03-03 12:34:36,2.541
2019-03-03 12:34:37,2.547
2019-03-03 12:34:38,2.547
2019-03-03 12:34:39,2.547
2019-03-03 12:34:39,2.5500000000000003
2019-03-03 12:34:40,2.124
2019-03-03 12:34:41,2.118
2019-03-03 12:34:53,1.893
2019-03-03 12:34:54,1.893
2019-03-03 12:34:55,1.8960000000000001
2019-03-03 12:34:55,1.905
2019-03-03 12:34:56,1.917
2019-03-03 12:34:57,1.926
2019-03-03 12:34:58,1.929
2019-03-03 12:34:59,1.929
2019-03-03 12:34:59,1.932
2019-03-03 12:35:00,1.935
2019-03-03 12:35:01,1.947
2019-03-03 12:35:04,1.431
2019-03-03 12:35:05,1.416
2019-03-03 12:35:06,1.41
2019-03-03 12:35:07,1.4040000000000001
2019-03-03 12:35:09,1.389
2019-03-03 12:35:10,1.3920000000000001
2019-03-03 12:35:23,1.7790000000000001
2019-03-03 12:35:23,1.776
2019-03-03 12:35:24,1.7790000000000001
2019-03-03 12:35:25,1.776
2019-03-03 12:35:26,1.7670000000000001
2019-03-03 12:35:30,1.815
2019-03-03 12:35:34,1.815
2019-03-03 12:35:37,1.848
2019-03-03 12:35:37,1.854
2019-03-03 12:35:38,1.86
2019-03-03 12:35:39,1.86
2019-03-03 12:35:39,1.854
2019-03-03 12:35:40,1.848
2019-03-03 12:35:41,1.851
2019-03-03 12:35:42,1.848
2019-03-03 12:35:51,1.5330000000000001
2019-03-03 12:35:51,2.466
2019-03-03 12:35:51,1.5330000000000001
2019-03-03 12:35:51,2.454
2019-03-03 12:35:52,1.545
2019-03-03 12:35:52,2.442
2019-03-03 12:35:53,1.548
2019-03-03 12:35:53,2.436
2019-03-03 12:35:54,1.545
2019-03-03 12:35:55,1.524
2019-03-03 12:35:58,1.83
2019-03-03 12:35:59,1.818
2019-03-03 12:36:01,1.7850000000000001
2019-03-03 12:36:02,1.758
2019-03-03 12:36:03,1.746
2019-03-03 12:36:12,1.1460000000000001
2019-03-03 12:36:12,1.1400000000000001
2019-03-03 12:36:13,1.1400000000000001
2019-03-03 12:36:13,1.863
2019-03-03 12:36:13,2.115
2019-03-03 12:36:14,1.872
2019-03-03 12:36:14,2.112
2019-03-03 12:36:15,1.863
2019-03-03 12:36:15,2.106
2019-03-03 12:36:15,1.887
2019-03-03 12:36:15,2.1
2019-03-03 12:36:16,1.893
2019-03-03 12:36:39,1.5210000000000001
2019-03-03 12:36:39,1.5210000000000001
2019-03-03 12:36:41,1.5330000000000001
2019-03-03 12:36:42,1.536
2019-03-03 12:36:43,1.566
2019-03-03 12:36:43,1.824
2019-03-03 12:36:43,1.83
2019-03-03 12:36:44,1.815
2019-03-03 12:37:12,1.434
2019-03-03 12:37:12,1.434
2019-03-03 12:37:13,1.437
2019-03-03 12:37:13,1.866
2019-03-03 12:37:14,1.44
2019-03-03 12:37:14,1.845
2019-03-03 12:37:15,1.44
2019-03-03 12:37:15,1.839
2019-03-03 12:37:15,1.437
2019-03-03 12:37:15,1.839
2019-03-03 12:37:16,1.434
2019-03-03 12:37:17,1.428
2019-03-03 12:37:18,1.422
2019-03-03 12:37:19,2.094
2019-03-03 12:37:19,2.091
2019-03-03 12:37:20,2.088
2019-03-03 12:37:21,1.845
2019-03-03 12:37:21,2.091
2019-03-03 12:37:22,2.094
2019-03-03 12:37:23,2.094
2019-03-03 12:37:26,1.935
2019-03-03 12:37:27,1.935
2019-03-03 12:37:27,1.938
2019-03-03 12:37:28,1.962
2019-03-03 12:37:29,1.974
2019-03-03 12:37:30,1.977
2019-03-03 12:37:31,1.98
2019-03-03 12:37:34,1.434
2019-03-03 12:37:35,1.434
2019-03-03 12:37:35,1.419
2019-03-03 12:37:36,1.413
2019-03-03 12:37:36,1.812
2019-03-03 12:37:37,1.413
2019-03-03 12:37:51,1.014
2019-03-03 12:37:51,1.014
2019-03-03 12:37:52,1.0110000000000001
2019-03-03 12:37:53,1.008
2019-03-03 12:37:54,1.0110000000000001
2019-03-03 12:37:54,1.446
2019-03-03 12:37:54,1.851
2019-03-03 12:37:55,1.452
2019-03-03 12:37:55,1.86
2019-03-03 12:37:55,1.458
2019-03-03 12:37:55,1.866
2019-03-03 12:37:56,1.461
2019-03-03 12:37:56,1.881
2019-03-03 12:37:57,1.455
2019-03-03 12:37:57,1.887
2019-03-03 12:37:58,1.6560000000000001
2019-03-03 12:37:58,1.8840000000000001
2019-03-03 12:37:59,1.653
2019-03-03 12:37:59,1.881
2019-03-03 12:37:59,1.6500000000000001
2019-03-03 12:37:59,1.872
2019-03-03 12:38:00,1.671
2019-03-03 12:38:01,1.68
2019-03-03 12:38:01,2.358
2019-03-03 12:38:02,1.692
2019-03-03 12:38:02,2.37
2019-03-03 12:38:15,2.634
2019-03-03 12:38:15,2.637
2019-03-03 12:38:17,1.752
2019-03-03 12:38:17,1.749
2019-03-03 12:38:18,1.7730000000000001
2019-03-03 12:38:18,2.6430000000000002
2019-03-03 12:38:19,1.788
2019-03-03 12:38:19,2.649
2019-03-03 12:38:19,2.664
2019-03-03 12:38:20,1.827
2019-03-03 12:38:20,2.6790000000000003
2019-03-03 12:38:21,1.236
2019-03-03 12:38:21,1.833
2019-03-03 12:38:21,2.685
2019-03-03 12:38:22,1.248
2019-03-03 12:38:22,1.839
2019-03-03 12:38:22,2.685
2019-03-03 12:38:23,1.2510000000000001
2019-03-03 12:38:23,1.83
2019-03-03 12:38:23,2.6790000000000003
2019-03-03 12:38:23,1.2510000000000001
2019-03-03 12:38:23,1.821
2019-03-03 12:38:23,2.682
2019-03-03 12:38:24,1.26
2019-03-03 12:38:24,1.815
2019-03-03 12:38:24,2.688
2019-03-03 12:38:25,1.2690000000000001
2019-03-03 12:38:25,1.833
2019-03-03 12:38:25,2.721
2019-03-03 12:38:26,1.278
2019-03-03 12:38:26,2.007
2019-03-03 12:38:26,2.748
2019-03-03 12:38:27,1.287
2019-03-03 12:38:27,2.0100000000000002
2019-03-03 12:38:27,2.757
2019-03-03 12:38:27,1.29
2019-03-03 12:38:27,2.0100000000000002
2019-03-03 12:38:27,2.763
2019-03-03 12:38:28,1.29
2019-03-03 12:38:28,1.824
2019-03-03 12:38:28,2.763
2019-03-03 12:38:29,1.281
2019-03-03 12:38:29,2.001
2019-03-03 12:38:29,2.757
2019-03-03 12:38:30,1.2690000000000001
2019-03-03 12:38:30,1.998
2019-03-03 12:38:30,2.754
2019-03-03 12:38:31,1.2630000000000001
2019-03-03 12:38:31,2.004
2019-03-03 12:38:31,2.757
2019-03-03 12:38:31,1.2570000000000001
2019-03-03 12:38:31,2.0100000000000002
2019-03-03 12:38:31,2.769
2019-03-03 12:38:32,1.26
2019-03-03 12:38:32,2.019
2019-03-03 12:38:32,2.775
2019-03-03 12:38:33,2.031
2019-03-03 12:38:33,2.778
2019-03-03 12:38:34,2.0340000000000003
2019-03-03 12:38:34,2.775
2019-03-03 12:38:35,2.0340000000000003
2019-03-03 12:38:35,2.769
2019-03-03 12:38:35,2.0340000000000003
2019-03-03 12:38:35,2.763
2019-03-03 12:38:36,2.031
2019-03-03 12:38:37,2.025
2019-03-03 12:38:38,2.031
2019-03-03 12:38:39,2.031
2019-03-03 12:38:39,2.697
2019-03-03 12:38:39,2.031
2019-03-03 12:38:39,2.6790000000000003
